CAGE	EndT	Nature	StartT	Value
15	1337035639	food_sc	1337035581	0.02
15	1337035794	water	1337035665	0.0799999999999999
15	1337036171	food_sc	1337035880	0.06
15	1337036185	water	1337036162	0.02
15	1337039380	food_sc	1337038974	0.12
15	1337039496	food_sc	1337039447	0.02
15	1337039526	water	1337039500	0.04
15	1337039696	food_sc	1337039639	0.02
15	1337039920	water	1337039893	0.0599999999999999
15	1337040476	water	1337040456	0.08
15	1337041694	food_sc	1337041599	0.02
15	1337041986	food_sc	1337041844	0.02
15	1337042021	water	1337042006	0.02
15	1337043840	food_sc	1337043727	0.0600000000000001
15	1337043995	water	1337043980	0.02
15	1337044135	water	1337044118	0.04
15	1337044276	food_sc	1337044182	0.04
15	1337044293	water	1337044284	0.04
15	1337048734	food_sc	1337048488	0.1
15	1337052158	food_sc	1337051998	0.08
15	1337054264	food_sc	1337054034	0.06
15	1337054493	water	1337054473	0.04
15	1337054578	food_sc	1337054505	0.02
15	1337054782	water	1337054753	0.02
15	1337054876	water	1337054859	0.04
15	1337055061	food_sc	1337055009	0.02
15	1337055113	water	1337055076	0.12
15	1337055363	food_sc	1337055182	0.04
15	1337055571	water	1337055538	0.0600000000000001
15	1337056240	food_sc	1337056132	0.02
15	1337057532	food_sc	1337056774	0.0999999999999998
15	1337056915	water	1337056896	0.04
15	1337057089	water	1337057071	0.04
15	1337057738	water	1337057723	0.02
15	1337057903	food_sc	1337057742	0.02
15	1337058136	food_sc	1337057973	0.12
15	1337058163	water	1337058136	0.0600000000000001
15	1337058774	food_sc	1337058717	0.02
15	1337058788	water	1337058771	0.02
15	1337058958	water	1337058922	0.0800000000000001
15	1337060119	food_sc	1337060083	0.02
15	1337060545	food_sc	1337060303	0.0799999999999998
15	1337061274	water	1337061258	0.0599999999999998
15	1337061664	food_sc	1337061460	0.04
15	1337061704	food_sc	1337061651	0.02
15	1337062757	water	1337062744	0.04
15	1337068971	food_sc	1337068788	0.0800000000000001
15	1337073546	food_sc	1337073454	0.04
15	1337074061	water	1337074045	0.02
15	1337080867	food_sc	1337080843	0.02
15	1337085534	food_sc	1337085335	0.0800000000000001
15	1337086519	water	1337086505	0.0800000000000001
15	1337087702	food_sc	1337087665	0.02
15	1337100005	food_sc	1337099718	0.12
15	1337103832	food_sc	1337103629	0.0799999999999998
15	1337104245	water	1337104214	0.0800000000000001
15	1337105744	food_sc	1337105642	0.0600000000000001
15	1337105760	water	1337105747	0.04
15	1337106181	food_sc	1337106069	0.04
15	1337106936	food_sc	1337106649	0.06
15	1337106782	water	1337106756	0.0399999999999999
15	1337106980	water	1337106950	0.0799999999999998
15	1337107170	food_sc	1337107099	0.02
15	1337107183	water	1337107165	0.02
15	1337107356	water	1337107249	0.06
15	1337107354	food_sc	1337107292	0.02
15	1337107427	water	1337107410	0.02
15	1337107675	food_sc	1337107615	0.02
15	1337108565	food_sc	1337108483	0.02
15	1337108823	food_sc	1337108584	0.06
15	1337108671	water	1337108655	0.0399999999999998
15	1337109060	water	1337109028	0.02
15	1337110965	food_sc	1337110691	0.1
15	1337111495	food_sc	1337111231	0.06
15	1337111876	food_sc	1337111625	0.06
15	1337111717	water	1337111701	0.02
15	1337111917	water	1337111881	0.0800000000000001
15	1337112298	food_sc	1337112221	0.04
15	1337116634	food_sc	1337115911	0.26
15	1337116667	water	1337116649	0.0600000000000001
15	1337117058	water	1337117041	0.0800000000000001
15	1337117525	food_sc	1337117352	0.0600000000000001
15	1337117543	water	1337117518	0.04
15	1337118904	food_sc	1337118883	0.02
15	1337119072	food_sc	1337118907	0.0399999999999996
15	1337119082	water	1337119060	0.02
15	1337121171	food_sc	1337120786	0.14
15	1337121913	food_sc	1337121819	0.02
15	1337123642	food_sc	1337123385	0.1
15	1337123682	water	1337123639	0.1
15	1337124047	food_sc	1337123825	0.04
15	1337123903	water	1337123872	0.0800000000000001
15	1337124054	water	1337124038	0.02
15	1337124640	food_sc	1337124488	0.04
15	1337124659	water	1337124632	0.02
15	1337124739	water	1337124719	0.0599999999999996
15	1337125000	water	1337124984	0.04
15	1337127530	food_sc	1337127356	0.0600000000000001
15	1337128121	food_sc	1337127820	0.08
15	1337127984	water	1337127967	0.02
15	1337128157	water	1337128131	0.0600000000000001
15	1337128324	water	1337128303	0.02
15	1337128520	food_sc	1337128457	0.02
15	1337128854	water	1337128809	0.02
15	1337131724	food_sc	1337131671	0.02
15	1337132460	food_sc	1337131992	0.26
15	1337132891	water	1337132879	0.0600000000000001
15	1337137899	food_sc	1337137837	0.02
15	1337138260	food_sc	1337137891	0.18
15	1337138771	water	1337138727	0.16
15	1337141418	food_sc	1337141398	0.28
15	1337142164	water	1337142144	0.0600000000000001
15	1337142287	water	1337142264	0.02
15	1337142505	food_sc	1337142412	0.02
15	1337142608	water	1337142496	0.08
15	1337142749	food_sc	1337142631	0.02
15	1337143023	food_sc	1337142883	0.02
15	1337143040	water	1337143015	0.0599999999999996
15	1337143472	water	1337143458	0.1
15	1337144541	food_sc	1337144476	0.0200000000000005
15	1337144582	water	1337144557	0.02
15	1337144989	water	1337144893	0.04
15	1337145107	food_sc	1337145012	0.0200000000000005
15	1337145946	water	1337145927	0.02
15	1337146498	food_sc	1337146331	0.0399999999999996
15	1337146505	water	1337146487	0.0800000000000001
15	1337146892	food_sc	1337146776	0.02
15	1337147007	food_sc	1337146936	0.0200000000000005
15	1337147039	water	1337147014	0.0600000000000001
15	1337147620	food_sc	1337147282	0.04
15	1337147378	water	1337147345	0.02
15	1337147632	water	1337147610	0.04
15	1337147820	water	1337147782	0.02
15	1337148655	food_sc	1337147809	0.14
15	1337148409	water	1337148378	0.0799999999999996
15	1337148840	water	1337148815	0.0200000000000005
15	1337149199	food_sc	1337149141	0.02
15	1337149217	water	1337149207	0.0399999999999996
15	1337150212	water	1337150200	0.02
15	1337151168	water	1337151156	0.02
15	1337155713	food_sc	1337155653	0.02
15	1337156122	food_sc	1337156090	0.02
15	1337174775	food_sc	1337174477	0.1
15	1337184122	food_sc	1337183897	0.06
15	1337187882	food_sc	1337187542	0.14
15	1337190561	food_sc	1337190250	0.12
15	1337190610	water	1337190587	0.02
15	1337191554	water	1337191536	0.08
15	1337192475	food_sc	1337192346	0.06
15	1337192974	food_sc	1337192615	0.1
15	1337192990	water	1337192842	0.1
15	1337193188	food_sc	1337193119	0.02
15	1337193466	water	1337193392	0.02
15	1337193718	food_sc	1337193587	0.02
15	1337193721	water	1337193706	0.04
15	1337195006	food_sc	1337194537	0.14
15	1337194793	water	1337194764	0.08
15	1337195026	water	1337194995	0.08
15	1337195559	food_sc	1337195443	0.04
15	1337197396	food_sc	1337197314	0.08
15	1337197511	food_sc	1337197396	0.04
15	1337198020	food_sc	1337197578	0.12
15	1337197769	water	1337197725	0.02
15	1337198877	water	1337198854	0.06
15	1337199285	food_sc	1337199268	0.02
15	1337200220	food_sc	1337199495	0.16
15	1337199602	water	1337199587	0.04
15	1337199844	water	1337199826	0.04
15	1337200013	water	1337199993	0.02
15	1337200236	water	1337200210	0.08
15	1337201098	food_sc	1337201021	0.02
15	1337201124	water	1337201097	0.04
15	1337203134	food_sc	1337202946	0.06
15	1337205412	food_sc	1337204849	0.22
15	1337205432	water	1337205409	0.04
15	1337206052	food_sc	1337205693	0.0599999999999999
15	1337205857	water	1337205832	0.04
15	1337206067	water	1337206047	0.0599999999999999
15	1337206359	food_sc	1337206217	0.02
15	1337206362	water	1337206349	0.04
15	1337207796	food_sc	1337207723	0.02
15	1337209958	food_sc	1337209749	0.0800000000000001
15	1337210113	food_sc	1337210021	0.02
15	1337210164	water	1337210123	0.02
15	1337210345	food_sc	1337210203	0.0599999999999999
15	1337210458	food_sc	1337210368	0.0399999999999999
15	1337210703	water	1337210587	0.0599999999999999
15	1337210999	water	1337210961	0.04
15	1337211056	food_sc	1337211023	0.02
15	1337211130	food_sc	1337211042	0.02
15	1337211161	water	1337211121	0.04
15	1337211269	water	1337211254	0.04
15	1337212744	water	1337212680	0.02
15	1337213063	food_sc	1337212733	0.1
15	1337213080	water	1337213055	0.04
15	1337213362	water	1337213346	0.02
15	1337213676	water	1337213654	0.0399999999999999
15	1337214314	water	1337214196	0.02
15	1337214552	food_sc	1337214471	0.02
15	1337214795	food_sc	1337214717	0.02
15	1337214799	water	1337214784	0.02
15	1337215632	food_sc	1337215588	0.02
15	1337219763	food_sc	1337219745	0.02
15	1337219875	food_sc	1337219765	0.02
15	1337220267	food_sc	1337220074	0.1
15	1337220286	water	1337220268	0.02
15	1337220461	food_sc	1337220403	0.02
15	1337220464	water	1337220454	0.0600000000000001
15	1337220825	food_sc	1337220684	0.0399999999999998
15	1337220849	water	1337220820	0.0800000000000001
15	1337222105	food_sc	1337221923	0.04
15	1337222127	water	1337222102	0.0799999999999998
15	1337226483	water	1337226455	0.02
15	1337226672	food_sc	1337226633	0.02
15	1337227077	food_sc	1337226888	0.0600000000000001
15	1337226936	food_sc	1337226919	0.02
15	1337228979	food_sc	1337228818	0.04
15	1337229273	food_sc	1337229167	0.04
15	1337229295	water	1337229263	0.0800000000000001
15	1337229423	water	1337229391	0.02
15	1337229430	food_sc	1337229412	0.02
15	1337229712	food_sc	1337229507	0.0999999999999999
15	1337229619	water	1337229590	0.0600000000000001
15	1337229789	water	1337229765	0.0399999999999998
15	1337230012	food_sc	1337229854	0.04
15	1337230036	water	1337230021	0.02
15	1337231108	food_sc	1337230889	0.06
15	1337231002	water	1337230986	0.02
15	1337231149	water	1337231130	0.0800000000000001
15	1337231781	food_sc	1337231668	0.04
15	1337231809	water	1337231784	0.04
15	1337232508	water	1337232495	0.02
15	1337232661	food_sc	1337232565	0.02
15	1337232854	water	1337232735	0.0800000000000001
15	1337232830	food_sc	1337232745	0.04
15	1337232986	water	1337232970	0.02
15	1337233480	water	1337233455	0.0600000000000001
15	1337234093	food_sc	1337233943	0.04
15	1337234120	water	1337234097	0.02
15	1337234329	food_sc	1337234229	0.02
15	1337235220	water	1337235195	0.02
15	1337235738	food_sc	1337235215	0.04
15	1337235748	water	1337235732	0.0599999999999998
15	1337241076	food_sc	1337240877	0.1
15	1337240970	food_sc	1337240956	0.02
15	1337247198	food_sc	1337247155	0.02
15	1337250290	water	1337250261	0.0600000000000001
15	1337250803	water	1337250769	0.02
15	1337257463	food_sc	1337257344	0.0600000000000001
15	1337265701	food_sc	1337265388	0.0799999999999998
15	1337274658	food_sc	1337274290	0.14
15	1337275132	water	1337275119	0.0399999999999998
15	1337277472	food_sc	1337277269	0.0800000000000001
15	1337278734	water	1337278711	0.0800000000000001
15	1337278912	food_sc	1337278876	0.02
15	1337279224	food_sc	1337279070	0.12
15	1337279242	water	1337279224	0.0600000000000001
15	1337279672	food_sc	1337279417	0.06
15	1337279579	water	1337279564	0.02
15	1337279729	food_sc	1337279692	0.02
15	1337280375	food_sc	1337280282	0.02
15	1337280379	water	1337280364	0.04
15	1337281317	food_sc	1337280944	0.1
15	1337281111	water	1337281091	0.04
15	1337281875	food_sc	1337281686	0.1
15	1337281895	water	1337281871	0.04
15	1337282152	water	1337282121	0.02
15	1337282236	water	1337282221	0.04
15	1337282535	food_sc	1337282401	0.02
15	1337282550	water	1337282525	0.0600000000000001
15	1337282755	water	1337282737	0.02
15	1337284533	food_sc	1337283969	0.14
15	1337284158	water	1337284125	0.0600000000000001
15	1337284550	water	1337284530	0.0800000000000001
15	1337287244	food_sc	1337286771	0.16
15	1337287694	food_sc	1337287577	0.04
15	1337287931	water	1337287907	0.0600000000000001
15	1337288209	food_sc	1337288123	0.02
15	1337288492	food_sc	1337288286	0.02
15	1337288514	water	1337288487	0.0399999999999999
15	1337288556	food_sc	1337288512	0.02
15	1337288573	water	1337288553	0.0600000000000001
15	1337288833	food_sc	1337288707	0.02
15	1337289031	food_sc	1337289002	0.04
15	1337289103	water	1337289075	0.04
15	1337290223	food_sc	1337290206	0.02
15	1337290934	food_sc	1337290772	0.06
15	1337291078	water	1337290934	0.06
15	1337291149	water	1337291068	0.02
15	1337291363	food_sc	1337291146	0.08
15	1337291380	water	1337291366	0.04
15	1337294370	food_sc	1337294181	0.06
15	1337294632	food_sc	1337294376	0.14
15	1337294715	water	1337294691	0.02
15	1337295002	water	1337294902	0.02
15	1337295225	food_sc	1337295126	0.02
15	1337295409	water	1337295389	0.02
15	1337296031	food_sc	1337295465	0.1
15	1337295692	water	1337295664	0.0599999999999999
15	1337295873	water	1337295847	0.0600000000000001
15	1337296037	water	1337296022	0.04
15	1337296898	water	1337296890	0.0399999999999996
15	1337297272	food_sc	1337297051	0.04
15	1337297284	water	1337297261	0.02
15	1337297459	food_sc	1337297424	0.0200000000000005
15	1337298001	food_sc	1337297965	0.02
15	1337298077	water	1337298069	0.0200000000000005
15	1337298699	water	1337298660	0.0600000000000001
15	1337299274	food_sc	1337298966	0.06
15	1337299279	water	1337299269	0.04
15	1337299419	water	1337299400	0.0599999999999996
15	1337301670	food_sc	1337301626	0.04
15	1337303339	food_sc	1337303299	0.02
15	1337303831	food_sc	1337303344	0.14
15	1337303705	water	1337303696	0.02
15	1337304492	food_sc	1337304134	0.06
15	1337304261	water	1337304238	0.02
15	1337304527	water	1337304486	0.1
15	1337304900	water	1337304864	0.04
15	1337304938	food_sc	1337304915	0.02
15	1337305186	water	1337305169	0.04
15	1337305261	food_sc	1337305243	0.02
15	1337306127	food_sc	1337306088	0.02
15	1337313806	food_sc	1337313359	0.18
15	1337313826	water	1337313808	0.04
15	1337314100	food_sc	1337314036	0.02
15	1337314114	water	1337314102	0.02
15	1337314281	water	1337314264	0.02
15	1337314691	water	1337314663	0.0600000000000001
15	1337314911	water	1337314897	0.0600000000000001
15	1337315120	food_sc	1337315026	0.04
15	1337315145	water	1337315121	0.0399999999999996
15	1337317874	food_sc	1337317801	0.04
15	1337317996	water	1337317971	0.0800000000000001
15	1337318186	food_sc	1337318025	0.02
15	1337318580	food_sc	1337318327	0.04
15	1337318426	water	1337318408	0.04
15	1337318655	food_sc	1337318569	0.02
15	1337318664	water	1337318647	0.04
15	1337319000	water	1337318980	0.0600000000000001
15	1337319424	food_sc	1337319361	0.02
15	1337319534	water	1337319518	0.02
15	1337319724	food_sc	1337319572	0.02
15	1337320024	food_sc	1337319942	0.02
15	1337320044	water	1337320018	0.0600000000000001
15	1337320499	food_sc	1337320385	0.0599999999999996
15	1337320538	water	1337320519	0.02
15	1337320710	water	1337320693	0.04
15	1337320894	water	1337320878	0.04
15	1337321092	food_sc	1337320959	0.0200000000000005
15	1337321183	food_sc	1337321153	0.02
15	1337321631	food_sc	1337321501	0.0399999999999996
15	1337321679	water	1337321664	0.02
15	1337322189	water	1337322155	0.0999999999999996
15	1337323431	food_sc	1337323396	0.04
15	1337323803	water	1337323784	0.0600000000000005
15	1337324977	food_sc	1337324959	0.02
15	1337339171	food_sc	1337339045	0.06
15	1337343060	food_sc	1337343011	0.02
15	1337345366	food_sc	1337345062	0.12
15	1337346472	water	1337346458	0.04
15	1337353430	food_sc	1337353025	0.18
15	1337353970	water	1337353952	0.04
15	1337361177	food_sc	1337360868	0.12
15	1337364345	food_sc	1337364256	0.42
15	1337364850	water	1337364835	0.02
15	1337365104	water	1337365087	0.02
15	1337365396	water	1337365371	0.06
15	1337365596	water	1337365571	0.02
15	1337365730	food_sc	1337365647	0.04
15	1337365977	food_sc	1337365886	0.02
15	1337365998	water	1337365969	0.06
15	1337367872	water	1337367847	0.04
15	1337368635	water	1337368615	0.04
15	1337371266	food_sc	1337371136	0.04
15	1337371778	food_sc	1337371464	0.08
15	1337371800	water	1337371780	0.04
15	1337372399	food_sc	1337372360	0.02
15	1337372425	water	1337372405	0.06
15	1337373739	food_sc	1337373547	0.06
15	1337374002	food_sc	1337373884	0.0600000000000001
15	1337374036	water	1337374013	0.04
15	1337374257	food_sc	1337374126	0.04
15	1337374436	water	1337374415	0.02
15	1337374643	food_sc	1337374589	0.02
15	1337374943	food_sc	1337374772	0.0399999999999998
15	1337375064	water	1337374932	0.08
15	1337375057	food_sc	1337375023	0.02
15	1337375343	food_sc	1337375150	0.04
15	1337377441	food_sc	1337377399	0.02
15	1337378208	food_sc	1337377608	0.1
15	1337377971	water	1337377933	0.04
15	1337378320	water	1337378295	0.06
15	1337379602	food_sc	1337379505	0.0399999999999998
15	1337379671	water	1337379662	0.02
15	1337381921	food_sc	1337381793	0.04
15	1337381817	food_sc	1337381798	0.02
15	1337383689	food_sc	1337383422	0.1
15	1337383701	water	1337383681	0.02
15	1337384028	food_sc	1337383817	0.0600000000000001
15	1337384037	water	1337384019	0.04
15	1337384969	water	1337384959	0.02
15	1337385078	water	1337385060	0.0599999999999999
15	1337385688	food_sc	1337385104	0.14
15	1337385265	water	1337385256	0.04
15	1337385411	water	1337385388	0.08
15	1337385836	food_sc	1337385768	0.02
15	1337386002	food_sc	1337385840	0.02
15	1337386039	water	1337386000	0.0800000000000001
15	1337387166	food_sc	1337387103	0.04
15	1337387700	food_sc	1337387530	0.0599999999999998
15	1337387894	water	1337387695	0.0999999999999999
15	1337387888	food_sc	1337387824	0.02
15	1337388681	food_sc	1337388550	0.02
15	1337388691	water	1337388670	0.04
15	1337388964	food_sc	1337388896	0.02
15	1337390794	food_sc	1337390711	0.04
15	1337394664	food_sc	1337394175	0.1
15	1337394679	water	1337394654	0.04
15	1337398831	food_sc	1337398679	0.0600000000000001
15	1337399187	food_sc	1337399008	0.06
15	1337399114	water	1337399094	0.0399999999999999
15	1337399281	water	1337399264	0.02
15	1337399338	food_sc	1337399309	0.02
15	1337401746	food_sc	1337401566	0.0799999999999996
15	1337401821	water	1337401738	0.0800000000000001
15	1337403172	food_sc	1337402657	0.52
15	1337402867	water	1337402746	0.08
15	1337403744	water	1337403721	0.04
15	1337403942	water	1337403923	0.02
15	1337404211	food_sc	1337403965	0.04
15	1337404112	water	1337404096	0.04
15	1337404997	food_sc	1337404458	0.06
15	1337404576	water	1337404556	0.0800000000000001
15	1337404771	water	1337404757	0.0399999999999998
15	1337405372	water	1337405363	0.04
15	1337405681	food_sc	1337405551	0.02
15	1337405860	water	1337405834	0.0600000000000001
15	1337406102	food_sc	1337406005	0.02
15	1337407033	food_sc	1337406161	0.18
15	1337406421	water	1337406398	0.0600000000000001
15	1337406643	water	1337406626	0.0600000000000001
15	1337407068	food_sc	1337407020	0.02
15	1337407429	food_sc	1337407336	0.02
15	1337407438	water	1337407423	0.02
15	1337408136	food_sc	1337407988	0.02
15	1337408151	water	1337408134	0.0600000000000001
15	1337408884	water	1337408859	0.0599999999999998
15	1337409309	water	1337409288	0.0600000000000001
15	1337411073	food_sc	1337411046	0.02
15	1337411162	food_sc	1337411126	0.02
15	1337415328	water	1337415313	0.0599999999999998
15	1337417691	water	1337417677	0.0800000000000001
15	1337421646	water	1337421631	0.02
15	1337427062	food_sc	1337427054	0.02
15	1337427327	food_sc	1337427208	0.04
15	1337428825	water	1337428797	0.06
15	1337428870	water	1337428842	0.0800000000000001
15	1337434485	food_sc	1337434399	0.06
15	1337440875	food_sc	1337440641	0.1
15	1337447238	food_sc	1337446963	0.1
15	1337450685	food_sc	1337450546	0.0600000000000001
15	1337450800	food_sc	1337450710	0.02
15	1337450878	food_sc	1337450856	0.02
15	1337451124	water	1337451109	0.02
15	1337452129	food_sc	1337451966	0.08
15	1337452220	water	1337452208	0.04
15	1337453039	water	1337453026	0.02
15	1337454619	food_sc	1337454403	0.1
15	1337455085	food_sc	1337454706	0.08
15	1337455092	water	1337454944	0.1
15	1337455475	food_sc	1337455415	0.02
15	1337455762	water	1337455562	0.0800000000000001
15	1337456724	food_sc	1337456651	0.02
15	1337456921	water	1337456903	0.04
15	1337456994	food_sc	1337456926	0.02
15	1337457426	food_sc	1337457254	0.0399999999999996
15	1337457438	water	1337457420	0.0800000000000001
15	1337458944	food_sc	1337458789	0.0800000000000001
15	1337458958	water	1337458942	0.02
15	1337461542	food_sc	1337461106	0.16
15	1337461783	food_sc	1337461775	0.02
15	1337462041	water	1337462021	0.02
15	1337462350	food_sc	1337462056	0.0800000000000001
15	1337462235	water	1337462206	0.0600000000000001
15	1337462385	food_sc	1337462340	0.02
15	1337462444	water	1337462410	0.0800000000000001
15	1337462565	food_sc	1337462516	0.02
15	1337462754	food_sc	1337462599	0.02
15	1337462768	water	1337462745	0.0800000000000001
15	1337463064	water	1337463049	0.02
15	1337463258	food_sc	1337463102	0.04
15	1337463267	water	1337463248	0.04
15	1337463531	food_sc	1337463439	0.0999999999999996
15	1337463556	water	1337463531	0.0599999999999996
15	1337464627	water	1337464550	0.0200000000000005
15	1337467299	food_sc	1337466878	0.16
15	1337467576	food_sc	1337467511	0.04
15	1337467600	water	1337467575	0.06
15	1337467845	food_sc	1337467730	0.0200000000000005
15	1337468229	water	1337468219	0.0399999999999996
15	1337468417	food_sc	1337468339	0.0200000000000005
15	1337468443	water	1337468423	0.04
15	1337469602	food_sc	1337469574	0.02
15	1337469630	water	1337469604	0.02
15	1337469874	food_sc	1337469701	0.0200000000000005
15	1337469888	water	1337469876	0.02
15	1337470425	food_sc	1337470124	0.04
15	1337470438	water	1337470417	0.0600000000000001
15	1337471839	food_sc	1337471784	0.0200000000000005
15	1337472326	food_sc	1337471980	0.08
15	1337472103	water	1337472089	0.02
15	1337472329	water	1337472316	0.02
15	1337472596	food_sc	1337472505	0.0200000000000005
15	1337472623	water	1337472595	0.0600000000000001
15	1337474207	water	1337474194	0.02
15	1337474849	food_sc	1337474462	0.08
15	1337474628	water	1337474600	0.0600000000000001
15	1337476017	food_sc	1337475991	0.0200000000000005
15	1337478548	food_sc	1337478219	0.0600000000000005
15	1337478972	water	1337478954	0.0600000000000001
15	1337479846	food_sc	1337479670	0.0200000000000005
15	1337481917	food_sc	1337481862	0.04
15	1337486452	food_sc	1337486382	0.04
15	1337487728	food_sc	1337487207	0.140000000000001
15	1337487698	water	1337487685	0.04
15	1337487910	water	1337487865	0.02
15	1337487969	water	1337487949	0.0999999999999996
15	1337489909	food_sc	1337489703	0.12
15	1337490022	water	1337490009	0.04
15	1337490101	water	1337490088	0.02
15	1337490332	water	1337490288	0.02
15	1337490457	food_sc	1337490392	0.0200000000000005
15	1337490604	water	1337490573	0.0800000000000001
15	1337491249	food_sc	1337491009	0.0599999999999999
15	1337491258	water	1337491243	0.0600000000000001
15	1337491486	water	1337491471	0.02
15	1337491655	food_sc	1337491515	0.02
15	1337491783	water	1337491766	0.02
15	1337492003	food_sc	1337491817	0.04
15	1337492257	water	1337492234	0.0600000000000001
15	1337492711	food_sc	1337492281	0.04
15	1337492979	water	1337492960	0.04
15	1337493198	food_sc	1337493004	0.02
15	1337493392	water	1337493376	0.04
15	1337493714	food_sc	1337493543	0.04
15	1337493747	water	1337493706	0.0799999999999996
15	1337494603	food_sc	1337494326	0.0200000000000005
15	1337494617	water	1337494596	0.1
15	1337494862	food_sc	1337494726	0.04
15	1337494931	water	1337494914	0.04
15	1337495623	water	1337495605	0.02
15	1337499534	food_sc	1337499492	0.0200000000000005
15	1337499938	water	1337499921	0.02
15	1337503277	food_sc	1337503226	0.0200000000000005
15	1337510250	food_sc	1337510130	0.0599999999999998
15	1337510503	water	1337510488	0.04
15	1337513561	food_sc	1337513389	0.06
15	1337520162	food_sc	1337520058	0.0200000000000005
15	1337520264	food_sc	1337520155	0.02
15	1337530234	food_sc	1337529845	0.14
15	1337530354	water	1337530328	0.02
15	1337531130	water	1337531110	0.04
15	1337536498	food_sc	1337536082	0.18
15	1337536754	water	1337536719	0.12
15	1337537685	water	1337537655	0.02
15	1337537757	water	1337537733	0.04
15	1337538114	food_sc	1337537992	0.04
15	1337538130	water	1337538118	0.02
15	1337538328	food_sc	1337538310	0.02
15	1337538558	food_sc	1337538440	0.0200000000000005
15	1337538573	water	1337538553	0.04
15	1337538737	water	1337538723	0.02
15	1337538928	food_sc	1337538753	0.0200000000000005
15	1337539212	food_sc	1337539081	0.04
15	1337539225	water	1337539201	0.0600000000000005
15	1337539667	water	1337539638	0.0800000000000001
15	1337541885	food_sc	1337541500	0.14
15	1337542071	food_sc	1337542018	0.02
15	1337542324	food_sc	1337542227	0.0200000000000005
15	1337542339	water	1337542313	0.0600000000000001
15	1337542614	food_sc	1337542569	0.02
15	1337542893	water	1337542746	0.08
15	1337542965	food_sc	1337542916	0.0200000000000005
15	1337543046	water	1337543000	0.02
15	1337543147	water	1337543124	0.04
15	1337544166	water	1337544048	0.0399999999999999
15	1337546065	food_sc	1337545674	0.16
15	1337546389	water	1337546375	0.04
15	1337546825	food_sc	1337546428	0.0600000000000005
15	1337546617	water	1337546594	0.04
15	1337546900	water	1337546881	0.0599999999999996
15	1337547588	food_sc	1337547341	0.0599999999999996
15	1337547608	water	1337547582	0.0600000000000001
15	1337548461	water	1337548444	0.04
15	1337549192	food_sc	1337548683	0.140000000000001
15	1337548917	water	1337548875	0.0600000000000005
15	1337551867	food_sc	1337551757	0.04
15	1337553960	food_sc	1337553513	0.12
15	1337554006	water	1337553814	0.0999999999999999
15	1337554632	food_sc	1337554417	0.0599999999999996
15	1337554645	water	1337554622	0.0600000000000005
15	1337555668	food_sc	1337554875	0.140000000000001
15	1337555111	water	1337555079	0.0800000000000001
15	1337555543	water	1337555525	0.0600000000000005
15	1337555686	water	1337555670	0.0399999999999991
15	1337556082	food_sc	1337555909	0.0200000000000005
15	1337557116	food_sc	1337556782	0.04
15	1337557119	water	1337557022	0.0600000000000005
15	1337557557	food_sc	1337557423	0.0200000000000005
15	1337557565	water	1337557546	0.02
15	1337558287	food_sc	1337558037	0.0600000000000005
15	1337558311	water	1337558278	0.0599999999999996
15	1337558658	food_sc	1337558480	0.04
15	1337559490	water	1337559471	0.04
15	1337560162	food_sc	1337559952	0.0599999999999996
15	1337560182	water	1337560152	0.02
15	1337561058	food_sc	1337560853	0.0200000000000005
15	1337561067	water	1337561051	0.04
15	1337562104	food_sc	1337562036	0.0200000000000005
15	1337562129	water	1337562101	0.04
15	1337564732	food_sc	1337564679	0.0200000000000005
15	1337564908	water	1337564885	0.04
15	1337565285	food_sc	1337564937	0.100000000000001
15	1337565211	water	1337565187	0.0600000000000005
15	1337565503	food_sc	1337565443	0.0200000000000005
15	1337565743	water	1337565709	0.04
15	1337565747	water	1337565720	0.02
15	1337565944	food_sc	1337565773	0.04
15	1337574367	food_sc	1337573647	0.18
15	1337574392	water	1337574364	0.0800000000000001
15	1337576842	food_sc	1337576654	0.0599999999999996
15	1337576852	water	1337576830	0.04
15	1337577030	water	1337576994	0.04
15	1337577227	food_sc	1337577040	0.04
15	1337577243	water	1337577219	0.0599999999999996
15	1337577706	water	1337577664	0.100000000000001
15	1337578149	food_sc	1337577900	0.04
15	1337578169	water	1337578143	0.0800000000000001
15	1337578776	food_sc	1337578407	0.0600000000000005
15	1337578788	water	1337578766	0.0599999999999996
15	1337579879	water	1337579859	0.04
15	1337580057	food_sc	1337579945	0.0200000000000005
15	1337580334	water	1337580315	0.0200000000000005
15	1337580416	water	1337580380	0.16
15	1337581026	food_sc	1337580437	0.0999999999999996
15	1337581463	water	1337581440	0.0600000000000001
15	1337582079	food_sc	1337581627	0.1
15	1337582092	water	1337582071	0.0800000000000001
15	1337582738	food_sc	1337582722	0.0200000000000005
15	1337591888	food_sc	1337591693	0.0600000000000005
15	1337593889	water	1337593864	0.02
15	1337594164	water	1337594148	0.0600000000000005
15	1337607569	food_sc	1337607403	0.06
15	1337608961	food_sc	1337608750	0.08
15	1337615264	food_sc	1337615124	0.04
15	1337615577	food_sc	1337615256	0.14
15	1337619113	food_sc	1337619035	0.5
15	1337619735	water	1337619565	0.12
15	1337624793	water	1337624776	0.02
15	1337624872	food_sc	1337624795	0.02
15	1337625504	water	1337625478	0.06
15	1337625861	food_sc	1337625782	0.02
15	1337625866	water	1337625849	0.04
15	1337626632	water	1337626601	0.06
